Declaration Type,Declaration Date,State,Disaster Type
Disaster,8/25/1972,MN,Flood
Disaster,8/25/1972,MN,Flood
Disaster,8/25/1972,MN,Flood
Disaster,8/25/1972,MN,Flood
Disaster,9/4/1972,IL,Flood
Disaster,9/4/1972,IL,Flood
Disaster,9/4/1972,IL,Flood
Disaster,9/10/1972,WI,Flood
Disaster,9/10/1972,WI,Flood
Disaster,9/10/1972,WI,Flood
Disaster,9/10/1972,WI,Flood
Disaster,9/20/1972,NM,Flood
Disaster,9/20/1972,NM,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/26/1972,IA,Flood
Disaster,9/28/1972,PA,Flood
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,ME,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,9/28/1972,MA,Water
Disaster,10/7/1972,VA,Flood
Disaster,10/7/1972,VA,Flood
Disaster,10/7/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/10/1972,VA,Flood
Disaster,10/25/1972,AZ,Flood
Disaster,10/25/1972,AZ,Flood
Disaster,11/20/1972,NM,Flood
Disaster,11/20/1972,NM,Flood
Disaster,11/20/1972,NM,Flood
Disaster,11/24/1972,OH,Flood
Disaster,11/24/1972,OH,Flood
Disaster,11/24/1972,OH,Flood
Disaster,11/24/1972,OH,Flood
Disaster,11/24/1972,OH,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,12/1/1972,MI,Flood
Disaster,2/8/1973,CA,Flood
Disaster,2/8/1973,CA,Flood
Disaster,2/8/1973,CA,Flood
Disaster,2/8/1973,CA,Flood
Disaster,2/8/1973,CA,Flood
Disaster,2/8/1973,CA,Flood
Disaster,3/12/1973,TX,Storm
Disaster,3/12/1973,TX,Storm
Disaster,3/12/1973,TX,Storm
Disaster,3/12/1973,TX,Storm
Disaster,3/12/1973,TX,Storm
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,TN,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/21/1973,NY,Flood
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,MS,Storm
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,3/27/1973,AL,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/4/1973,GA,Tornado
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/12/1973,MI,Flood
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/19/1973,MO,Storm
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/26/1973,IL,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,LA,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,AR,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,WI,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,4/27/1973,OH,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/2/1973,KS,Flood
Disaster,5/8/1973,CO,Dam/Levee Break
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,NM,Flood
Disaster,5/11/1973,KY,Flood
Disaster,5/11/1973,KY,Flood
Disaster,5/11/1973,KY,Flood
Disaster,5/11/1973,KY,Flood
Disaster,5/11/1973,KY,Flood
Disaster,5/11/1973,TN,Flood
Disaster,5/11/1973,TN,Flood
Disaster,5/11/1973,TN,Flood
Disaster,5/11/1973,TN,Flood
Disaster,5/11/1973,TN,Flood
Disaster,5/11/1973,TN,Flood
Disaster,5/23/1973,ME,Flood
Disaster,5/23/1973,ME,Flood
Disaster,5/23/1973,ME,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,CO,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/23/1973,IA,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/26/1973,FL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AL,Flood
Disaster,5/29/1973,AR,Flood
Disaster,5/29/1973,AR,Flood
Disaster,5/29/1973,AR,Flood
Disaster,5/29/1973,AR,Flood
Disaster,5/29/1973,AR,Flood
Disaster,6/4/1973,OH,Mud/Landslide
Disaster,6/4/1973,OH,Mud/Landslide
Disaster,6/11/1973,GA,Tornado
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
Disaster,6/13/1973,OK,Storm
